"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2012";"Réalisation.2013";"Prévision.2014.PAP.2014";"Prévision.2014.PAP.2015";"Réalisation.2014";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P731";"Opérations en capital intéressant les participations financières de l'État";"3544";"P731.2";"Assurer le succès des opérations de cessions des participations financières";"4294";"P731.2.2";"Taux des commissions versées par l'État à ses conseils";"Contribuable";"";"";"6103";"Taux pondéré par le produit des cessions";"";"";"SSI Documenté";"%";"0";"0";"0";"SO";"0,03";"2015";"< 1";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P731";"Opérations en capital intéressant les participations financières de l'État";"3544";"P731.2";"Assurer le succès des opérations de cessions des participations financières";"4294";"P731.2.2";"Taux des commissions versées par l'État à ses conseils";"Contribuable";"";"";"6104";"Taux moyen des commissions versées lors des opérations de placement traditionnelles auprès d'investisseurs institutionnels";"";"";"SSI Documenté";"%";"0";"0";"0";"SO";"NS*";"2015";"< 1,8";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P731";"Opérations en capital intéressant les participations financières de l'État";"3544";"P731.2";"Assurer le succès des opérations de cessions des participations financières";"4294";"P731.2.2";"Taux des commissions versées par l'État à ses conseils";"Contribuable";"";"";"6105";"Taux pondéré par le produit des cessions";"";"";"SSI Documenté";"%";"0";"0";"0";"SO";"NS*";"2015";"< 1,8";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P731";"Opérations en capital intéressant les participations financières de l'État";"3544";"P731.2";"Assurer le succès des opérations de cessions des participations financières";"4294";"P731.2.2";"Taux des commissions versées par l'État à ses conseils";"Contribuable";"";"";"6106";"Taux moyen des commissions versées lors des opérations de placement auprès des particuliers";"";"";"SSI Documenté";"%";"0";"0";"NS *";"SO";"NS*";"2015";"NS *";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P731";"Opérations en capital intéressant les participations financières de l'État";"3544";"P731.2";"Assurer le succès des opérations de cessions des participations financières";"4294";"P731.2.2";"Taux des commissions versées par l'État à ses conseils";"Contribuable";"";"";"6107";"Taux pondéré par le produit des cessions";"";"";"SSI Documenté";"%";"0";"0";"NS *";"SO";"NS*";"2015";"NS *";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P732";"Désendettement de l'État et d'établissements publics de l'État";"3524";"P732.1";"Contribuer au désendettement de l'État et d'administrations publiques (APU)";"4291";"P732.1.1";"Réduction de la dette et des charges d'intérêts des entités entrant dans le périmètre des APU hors État";"Contribuable";"";"";"6094";"Diminution de la dette nette résultant des dotations";"";"";"SSI Documenté";"M€";"0";"0";"0";"0";"0";"2015";"ND";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P732";"Désendettement de l'État et d'établissements publics de l'État";"3524";"P732.1";"Contribuer au désendettement de l'État et d'administrations publiques (APU)";"4291";"P732.1.1";"Réduction de la dette et des charges d'intérêts des entités entrant dans le périmètre des APU hors État";"Contribuable";"";"";"6095";"Diminution de la charge d'intérêt nette annuelle résultant des dotations";"";"";"SSI Documenté";"M€";"0";"0";"0";"0";"0";"2015";"ND";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P732";"Désendettement de l'État et d'établissements publics de l'État";"3524";"P732.1";"Contribuer au désendettement de l'État et d'administrations publiques (APU)";"4292";"P732.1.2";"Réduction de la dette et des charges d'intérêts de l'État";"Contribuable";"";"";"6096";"Diminution de la dette nette résultant des dotations";"";"";"SSI Documenté";"M€";"0";"0";"-1500";"-1500";"-1500";"2015";"ND";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Participations financières de l'État";"P732";"Désendettement de l'État et d'établissements publics de l'État";"3524";"P732.1";"Contribuer au désendettement de l'État et d'administrations publiques (APU)";"4292";"P732.1.2";"Réduction de la dette et des charges d'intérêts de l'État";"Contribuable";"";"";"6097";"Diminution de la charge d'intérêt nette annuelle résultant des dotations";"";"";"SSI Documenté";"M€";"0";"0";"-39";"0";"-28";"2015";"ND";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P741";"Pensions civiles et militaires de retraite et allocations temporaires d'invalidité";"3341";"P741.1";"Maîtriser le coût de la gestion des pensions civiles et militaires de retraite (PCMR)";"3911";"P741.1.1";"Coût de gestion d'un ressortissant du régime des pensions civiles et militaires de retraite";"Contribuable";"";"";"8023";"Coût de gestion d'un ressortissant du régime des pensions civiles et militaires de retraite";"";"(libellé modifié)";"SSI Documenté";"€";"15,4";"14,4";"15,2";"14,7";"14,3";"2015";"-";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P741";"Pensions civiles et militaires de retraite et allocations temporaires d'invalidité";"3591";"P741.2";"Optimiser la prévision de dépenses et recettes des pensions";"4418";"P741.2.1";"Dépenses de pensions civiles et militaires de retraites et allocations temporaires d'invalidité : écart entre la prévision et l'exécution";"Contribuable";"";"";"8438";"Dépenses de pensions civiles et militaires de retraites et allocations temporaires d'invalidité : écart entre la prévision et l'exécution";"";"";"SSI Documenté";"%";"0,47";"1";"0,8";"0,2";"0,38";"2015";"-";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P741";"Pensions civiles et militaires de retraite et allocations temporaires d'invalidité";"3591";"P741.2";"Optimiser la prévision de dépenses et recettes des pensions";"4418";"P741.2.1";"Dépenses de pensions civiles et militaires de retraites et allocations temporaires d'invalidité : écart entre la prévision et l'exécution";"Contribuable";"";"";"17599";"Dépenses de pensions civiles et militaires de retraites et allocations temporaires d'invalidité : écart entre la prévision et l'exécution hors effet de revalorisation";"";"";"SSI Documenté";"%";"0,54";"0,67";"0,8";"0";"0,12";"2015";"-";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P741";"Pensions civiles et militaires de retraite et allocations temporaires d'invalidité";"3591";"P741.2";"Optimiser la prévision de dépenses et recettes des pensions";"4418";"P741.2.1";"Dépenses de pensions civiles et militaires de retraites et allocations temporaires d'invalidité : écart entre la prévision et l'exécution";"Contribuable";"";"";"19958";"Dépenses de pensions civiles et militaires et allocations temporaires d'invalidité : écart entre la prévision et l'exécution hors effets de revalorisation et des changements de comportements de départ";"";"";"SSI Documenté";"%";"0,32";"0,23";"0,3";"0,1";"0,16";"2015";"-";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3566";"P742.1";"Maîtriser les coûts de la gestion administrative inclus dans la dépense totale";"4330";"P742.1.1";"Coût du processus de contrôle d'une liquidation";"Contribuable";"";"";"8278";"Coût du processus de contrôle de liquidation";"";"";"SSI Documenté";"Millier d'euros";"1205";"1130";"1115";"1275";"1495";"2015";"1075";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3566";"P742.1";"Maîtriser les coûts de la gestion administrative inclus dans la dépense totale";"4330";"P742.1.1";"Coût du processus de contrôle d'une liquidation";"Contribuable";"";"";"19959";"Nombre de contrôles de liquidations";"";"";"SSI Documenté";"Nombre";"4416";"3657";"4200";"4300";"4912";"2015";"4000";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3566";"P742.1";"Maîtriser les coûts de la gestion administrative inclus dans la dépense totale";"4330";"P742.1.1";"Coût du processus de contrôle d'une liquidation";"Contribuable";"";"";"19960";"Coût unitaire d'un contrôle";"";"";"SSI Documenté";"€";"273";"309";"266";"296";"304";"2015";"269";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3566";"P742.1";"Maîtriser les coûts de la gestion administrative inclus dans la dépense totale";"4331";"P742.1.2";"Dépenses de gestion pour 100€ de pension";"Contribuable";"";"";"6157";"FSPOEIE : rémunération de la Caisse des dépôts et consignations (CDC) au titre de sa gestion";"";"";"SSI Documenté";"M€";"8,2";"8,1";"8,2";"8";"8";"2015";"8,3";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3566";"P742.1";"Maîtriser les coûts de la gestion administrative inclus dans la dépense totale";"4331";"P742.1.2";"Dépenses de gestion pour 100€ de pension";"Contribuable";"";"";"6158";"Masse des prestations servies";"";"";"SSI Documenté";"M€";"1809";"1834";"1836";"1848";"1841";"2015";"1860";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3566";"P742.1";"Maîtriser les coûts de la gestion administrative inclus dans la dépense totale";"4331";"P742.1.2";"Dépenses de gestion pour 100€ de pension";"Contribuable";"";"";"6159";"Ratio";"";"";"SSI Documenté";"%";"0,453";"0,442";"0,447";"0,433";"0,433";"2015";"0,446";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3567";"P742.2";"Optimiser le taux de recouvrement";"4332";"P742.2.1";"Taux de récupération des indus et trop-versés";"Contribuable";"";"";"6160";"FSPOEIE";"";"";"SSI Documenté";"%";"95,4";"96,2";"90";"90";"98,3";"2015";"90";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"3567";"P742.2";"Optimiser le taux de recouvrement";"12816";"P742.2.2";"Taux de recouvrement des cotisations et contributions";"Contribuable";"";"";"20143";"Taux de recouvrement des cotisations et contributions";"";"";"SSI Documenté";"%";"100";"100";"100";"SO";"100";"2015";"100";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"11489";"P742.3";"Optimiser la prévision de dépenses et recettes des pensions";"12817";"P742.3.1";"Dépenses de pensions des ouvriers des établissements industriels de l'État: écart entre la prévision et l'exécution";"Contribuable";"";"";"20142";"Dépenses de pensions des ouvriers des établissements industriels de l'État: écart entre la prévision et l'exécution";"";"";"SSI Documenté";"%";"2,8";"0,7";"<=1";"0,6";"0,3";"2015";"<=1";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"11489";"P742.3";"Optimiser la prévision de dépenses et recettes des pensions";"12817";"P742.3.1";"Dépenses de pensions des ouvriers des établissements industriels de l'État: écart entre la prévision et l'exécution";"Contribuable";"";"";"20163";"Prestations servies PAP N";"";"";"SSI Documenté";"M€";"1760,40";"1844,90";"1836,50";"1836,5";"1836,5";"2015";"1860,00";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P742";"Ouvriers des établissements industriels de l'État";"11489";"P742.3";"Optimiser la prévision de dépenses et recettes des pensions";"12817";"P742.3.1";"Dépenses de pensions des ouvriers des établissements industriels de l'État: écart entre la prévision et l'exécution";"Contribuable";"";"";"20164";"Prestations servies RAP N";"";"";"SSI NON Documenté";"M€";"1809,10";"1832,80";"";"1848";"1842,8";"2015";"";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Pensions";"P743";"Pensions militaires d'invalidité et des victimes de guerre et autres pensions";NA;"";"";NA;"";"";"";"";"";NA;"";"";"";"";"";"";"";"";"";"";"";"";"MIN07";"Économie et finances"
"Comptes d'affectation spéciale";"Services nationaux de transport conventionnés de voyageurs";"P785";"Exploitation des services nationaux de transport conventionnés";"11166";"P785.1";"Améliorer l'efficacité et l'attractivité des services nationaux de transport conventionnés";"12317";"P785.1.1";"Contribution à l'exploitation ramenée aux véhicules-kilomètres";"Contribuable";"";"";"19651";"Contribution à l'exploitation ramenée aux véhicules-kilomètres";"";"";"SSI Documenté";"€/véhicules-km";"6,21";"6,14";"5,49";"5,41";"5,07";"2015";"5,49";"MIN23";"Écologie, développement durable et énergie"
