"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2011";"Réalisation.2012";"Prévision.2013.PAP.2013";"Prévision.2013.PAP.2014";"Réalisation.2013";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11894";"P124.2.1";"Ratio d'efficience bureautique";"Contribuable";"";"X";"20960";"Nombre de postes bureautiques en administration centrale";"(nouveau)";"";"SSI Documenté";"";"3813";"3950";"N.D";"n.d.";"4215";"2015";"N.D";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11894";"P124.2.1";"Ratio d'efficience bureautique";"Contribuable";"";"X";"17887";"En agences régionales de santé (ARS)";"";"";"SSI NON Documenté";"€/poste";"n.d.";"1086";"<1153";"";"1189";"2015";"";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11894";"P124.2.1";"Ratio d'efficience bureautique";"Contribuable";"";"X";"20926";"Nombres de postes bureautiques en agences régionales de santé (ARS)";"(nouveau)";"";"SSI Documenté";"";"8955";"8947";"N.D";"";"8858";"2015";"N.D";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"2283";"P124.2.2";"Indice d'évolution des dépenses de fonctionnement courant (hors loyers et charges immobilières)";"Contribuable";"";"";"16438";"En administration centrale";"";"";"SSI Documenté";"%";"94,55";"88,64";"86,03";"86,03";"91,7";"2015";"79,28";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"2283";"P124.2.2";"Indice d'évolution des dépenses de fonctionnement courant (hors loyers et charges immobilières)";"Contribuable";"";"";"16439";"En services déconcentrés (DRJSCS)";"";"";"SSI Documenté";"%";"92,81";"80,69";"86,03";"86,03";"80,1";"2015";"79,28";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"2283";"P124.2.2";"Indice d'évolution des dépenses de fonctionnement courant (hors loyers et charges immobilières)";"Contribuable";"";"";"17240";"En agences régionales de santé (ARS)";"";"";"SSI Documenté";"%";"94,77";"86,85";"86,03";"86,03";"78,33";"2015";"79,28";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11896";"P124.2.3";"Efficience de la gestion immobilière";"Contribuable";"";"X";"16007";"Ratio entretien courant / SUB en administration centrale";"";"";"SSI Documenté";"€/m² SUB";"19,75";"21,56";"19,27";"19,27";"23,22";"2015";"19,27";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11897";"P124.2.4";"Taux d'occupation des locaux";"Contribuable";"";"X";"16011";"Ratio SUN / Poste de travail en administration centrale";"";"";"SSI Documenté";"m² / poste";"12,5";"12,6";"12,5";"12,5";"12,6";"2015";"12";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"11897";"P124.2.4";"Taux d'occupation des locaux";"Contribuable";"";"X";"17244";"Ratio SUN / Poste de travail en agences régionales de santé (ARS)";"";"";"SSI Documenté";"m² / poste";"14,61";"14,4";"14";"14";"14,3";"2015";"13,5";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10898";"P124.2";"Accroître l'efficacité de gestion des fonctions d'appui";"13184";"P124.2.5";"Indicateur d'efficience de la fonction achat";"Contribuable";"";"X";"20943";"Indicateur d'efficience de la fonction achat";"(nouveau)";"";"SSI Documenté";"M €";"7,04";"2,074";"6";"3";"3,4";"2015";"6";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10897";"P124.3";"Améliorer la qualité du service rendu dans les autres fonctions transversales";"3167";"P124.3.1";"Délai d'application des textes";"Citoyen";"";"X";"7931";"Délai moyen de publication des textes d'application des lois";"";"";"SSI Documenté";"mois";"15,6";"12,1";"<=12";"<=12";"14,6";"2015";"<=12";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10897";"P124.3";"Améliorer la qualité du service rendu dans les autres fonctions transversales";"3167";"P124.3.1";"Délai d'application des textes";"Citoyen";"";"X";"7804";"Dépassement moyen du délai de transposition des directives";"";"";"SSI Documenté";"mois";"0";"1";"0";"0,75";"2";"2015";"0";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10897";"P124.3";"Améliorer la qualité du service rendu dans les autres fonctions transversales";"2278";"P124.3.2";"Ecart moyen entre les dates de mise à disposition ayant fait l'objet d'un engagement et les dates effectives de mise à disposition de statistiques";"Citoyen";"";"";"8317";"Ecart mesuré en jours";"";"";"SSI Documenté";"jours";"-8";"6";">=0";">=0";"-1";"2015";">=0";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10896";"P124.4";"Assurer la montée en puissance des fonctions budgétaires et comptables dans les nouveaux établissements et services";"11892";"P124.4.1";"Qualité du dispositif de Contrôle Interne dans les structures territoriales";"Contribuable";"";"";"16002";"Pourcentage de DRJSCS ayant un score entre 75 % et 100 %";"";"";"SSI Documenté";"%";"4,54";"69";"75";"72";"77";"2015";"100";"MIN56";"Affaires sociales et santé"
"Budget général";"Solidarité, insertion et égalité des chances";"P124";"Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative";"10896";"P124.4";"Assurer la montée en puissance des fonctions budgétaires et comptables dans les nouveaux établissements et services";"11892";"P124.4.1";"Qualité du dispositif de Contrôle Interne dans les structures territoriales";"Contribuable";"";"";"17886";"Pourcentage d'ARS ayant un score entre 75 % et 100 %";"";"";"SSI Documenté";"%";"90";"78";"95";"80";"81";"2015";"100";"MIN56";"Affaires sociales et santé"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"775";"P219.1.1";"Licences délivrées par les fédérations sportives : nombre et taux par publics prioritaires";"Usager";"Stratégique mission";"";"16440";"Nombre de licences (y compris COM)";"";"";"SSI Documenté";"Million";"17,5";"17,5";"17,9";"17,7";"18,1";"2015";"18,3";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"775";"P219.1.1";"Licences délivrées par les fédérations sportives : nombre et taux par publics prioritaires";"Usager";"Stratégique mission";"";"16441";"Taux de licences au plan national (hors COM)";"";"";"SSI Documenté";"%";"27,1";"26,8";"27,6";"27";"27,6";"2015";"27,8";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"775";"P219.1.1";"Licences délivrées par les fédérations sportives : nombre et taux par publics prioritaires";"Usager";"Stratégique mission";"";"16442";"Taux de licences des jeunes de moins de 20 ans (hors COM)";"";"";"SSI Documenté";"%";"48,1";"48,7";"38";"48,9";"49,2";"2015";"38,2";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"775";"P219.1.1";"Licences délivrées par les fédérations sportives : nombre et taux par publics prioritaires";"Usager";"Stratégique mission";"";"16443";"Taux de licences féminines (hors COM)";"";"";"SSI Documenté";"%";"19,4";"19,6";"19,9";"19,9";"19,9";"2015";"20,3";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"775";"P219.1.1";"Licences délivrées par les fédérations sportives : nombre et taux par publics prioritaires";"Usager";"Stratégique mission";"";"16444";"Taux de licences en ZUS (hors COM)";"";"";"SSI Documenté";"%";"12,1";"12,4";"12,6";"12,6";"12,4";"2015";"13";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"11954";"P219.1.2";"Répartition des subventions de la part territoriale du CNDS par montant alloué";"Contribuable";"";"";"17935";"Part des subventions du CNDS inférieures à 2500 €";"";"";"SSI Documenté";"%";"69,7";"67";"68";"N.D.";"66,3";"2015";"66";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"11954";"P219.1.2";"Répartition des subventions de la part territoriale du CNDS par montant alloué";"Contribuable";"";"";"16447";"Part des subventions du CNDS comprises entre 2500 € et 5000 €";"";"";"SSI Documenté";"%";"15,6";"15";"16,8";"N.D.";"14,4";"2015";"18";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"11954";"P219.1.2";"Répartition des subventions de la part territoriale du CNDS par montant alloué";"Contribuable";"";"";"16448";"Part des subventions du CNDS supérieures à 5000 €";"";"";"SSI Documenté";"%";"14,7";"18";"15,2";"N.D.";"19,3";"2015";"16";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"11955";"P219.1.3";"Proportion des crédits de la part territoriale du CNDS affectée aux publics prioritaires";"Usager";"";"";"16449";"Moyens financiers consacrés à des actions en direction des personnes handicapées / total des moyens mobilisés";"";"";"SSI Documenté";"%";"4,7";"4,4";"5";"5";"5,7";"2015";"5,5";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"11955";"P219.1.3";"Proportion des crédits de la part territoriale du CNDS affectée aux publics prioritaires";"Usager";"";"";"16450";"Moyens financiers consacrés à des actions en direction des jeunes filles et des femmes / total des moyens mobilisés";"";"";"SSI Documenté";"%";"5,3";"5,2";"5,6";"5,6";"5,2";"2015";"6";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
"Budget général";"Sport, jeunesse et vie associative";"P219";"Sport";"775";"P219.1";"Accroître la pratique sportive, notamment au sein des clubs, en apportant une attention particulière aux publics prioritaires";"11955";"P219.1.3";"Proportion des crédits de la part territoriale du CNDS affectée aux publics prioritaires";"Usager";"";"";"16451";"Moyens financiers consacrés à des actions en direction des publics socialement défavorisés / total des moyens mobilisés";"";"";"SSI Documenté";"%";"27,1";"25,3";"27,5";"27,5";"27,6";"2015";"28,5";"MIN52";"Sports, jeunesse, éducation populaire et vie associative"
