Type de Mission;Mission;COD_PGM;Programme;Numéro Objectif;Objectif;Numéro indicateur;Indicateur;type indicateur;Stratégique au niveau mission?;Sous-indicateur;Unité;Réalisation 2013;Réalisation 2014;Prévision 2015 PAP 2015;Prévision 2015 PAP 2016;Réalisation 2015;Année cible;Valeur cible;Code Ministère LFI 2015;Ministère LFI 2015
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P793;Électrification rurale;P793.1;Renforcement des réseaux basse tension;P793.1.1;Coût moyen du km de fil;Contribuable;;Coût moyen du km de fil aérien torsadé posé;€;31 980;31 980;31 000;31 980;39 960;2017;30 000;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P793;Électrification rurale;P793.1;Renforcement des réseaux basse tension;P793.1.2;Nombre de départs mal alimentés;Citoyen;;Nombre de départs mal alimentés;Nombre;20 300;20 300;19 000;19 000;14 200;2017;17 500;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P793;Électrification rurale;P793.2;Sécurisation des réseaux basse tension en fils nus;P793.2.1;Nombre de km de fil nu;Citoyen;;Nombre de km de fil nu;nombre;37 244;37 244;36 000;36 000;27 636;2017;35 000;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P793;Électrification rurale;P793.2;Sécurisation des réseaux basse tension en fils nus;P793.2.1;Nombre de km de fil nu;Citoyen;;Nombre de km de fil nu de faible section;Nombre;25 307;25 307;24 000;24 000;20 393;2017;23 000;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P793;Électrification rurale;P793.2;Sécurisation des réseaux basse tension en fils nus;P793.2.2;Coût moyen du km de fil nu pris en charge par les aides du CAS FACE;Contribuable;;Coût moyen du km de fil nu pris en charge par les aides du CAS FACE;€;18 275;18 275;16 000;16 000;13041;2017;14 000;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P793;Électrification rurale;P793.2;Sécurisation des réseaux basse tension en fils nus;P793.2.2;Coût moyen du km de fil nu pris en charge par les aides du CAS FACE;Contribuable;;Coût moyen du km de fil nu de faible section pris en charge par les aides du CAS FACE;€;5 023;5 023;5 000;5 000;6095;2017;4 500;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d'utilité publique et intempéries;P794.1;Contribuer à l'électrification des sites isolés dans les zones non desservies par les réseaux d'électricité;P794.1.1;Sites isolés ayant bénéficié d'une desserte en électricité en métropole;Citoyen;;Nombre de sites isolés en métropole ayant bénéficié d'une desserte en électricité par le biais d'un financement du CAS Facé;Nombre;3;10;ns;30;23;2017;ns;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d'utilité publique et intempéries;P794.1;Contribuer à l'électrification des sites isolés dans les zones non desservies par les réseaux d'électricité;P794.1.1;Sites isolés ayant bénéficié d'une desserte en électricité en métropole;Citoyen;;Coût moyen d'un financement de site isolé en métropole;€;29 400;26 840;29 822;29 822;33 265;2017;29 822;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d'utilité publique et intempéries;P794.1;Contribuer à l'électrification des sites isolés dans les zones non desservies par les réseaux d'électricité;P794.1.2;Sites isolés ayant bénéficié d'une desserte en électricité en outre-mer;Citoyen;;Nombre de sites isolés en outre-mer ayant bénéficié d'une desserte en électricité par le biais d'un financement du CAS Facé;Nombre;0;21;20;20;3;2017;20;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement des aides aux collectivités pour l'électrification rurale;P794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d'utilité publique et intempéries;P794.1;Contribuer à l'électrification des sites isolés dans les zones non desservies par les réseaux d'électricité;P794.1.2;Sites isolés ayant bénéficié d'une desserte en électricité en outre-mer;Citoyen;;Coût moyen d'un financement de site isolé en outre-mer;€;ND;35 571;35 571;35 571;35 900;2017;35 571;MIN23;Écologie, développement durable et énergie
Comptes d'affectation spéciale;Financement national du développement et de la modernisation de l'apprentissage;P787;Répartition régionale de la ressource consacrée au développement de l'apprentissage;;;;;;;;;;;;;;;;MIN36;Travail, emploi, formation professionnelle et dialogue social
Comptes d'affectation spéciale;Financement national du développement et de la modernisation de l'apprentissage;P790;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;P790.1;Accroître les effectifs d'apprentis;P790.1.1;Effectif d'apprentis au 31 décembre de l'année considérée;Citoyen;;Effectif d'apprentis au 31 décembre de l'année considérée;Nb;420 321;409 331;470 000;470 000;nc;2017;500 000;MIN36;Travail, emploi, formation professionnelle et dialogue social
Comptes d'affectation spéciale;Financement national du développement et de la modernisation de l'apprentissage;P790;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;P790.1;Accroître les effectifs d'apprentis;P790.1.1;Effectif d'apprentis au 31 décembre de l'année considérée;Citoyen;;Part d'entrées supplémentaires en apprentissage au 31 décembre de l'année considérée / nombre d'entrées enregistrées en n-1;%;-8%;-2,9%;7%;7%;nc;2017;9%;MIN36;Travail, emploi, formation professionnelle et dialogue social
Comptes d'affectation spéciale;Gestion du patrimoine immobilier de l'État;P721;Contribution au désendettement de l'État;P721.1;Améliorer la qualité des évaluations domaniales;P721.1.1;Durée moyenne de vente d'un bien immobilier;Contribuable;;Durée moyenne de vente d'un bien immobilier;mois;16,6;16,47;14,8;16,35;16,78;2017;14;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Gestion du patrimoine immobilier de l'État;P723;Contribution aux dépenses immobilières;P723.1;Optimiser le parc immobilier de l'Etat;P723.1.1;Rendement d'occupation des surfaces : nombre de m2 de SUN par poste de travail;Contribuable;;Rendement d'occupation des surfaces : nombre de m2 de SUN par poste de travail;m2 SUN/ poste;14,36;14,33;14,25;14,25;13,99;2017;14;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Gestion et valorisation des ressources tirées de l'utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l'État;P761;Désendettement de l'État;;;;;;;;;;;;;;;;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Gestion et valorisation des ressources tirées de l'utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l'État;P762;Optimisation de l'usage du spectre hertzien et interception et traitement des émissions électromagnétiques (ministère de la défense);;;;;;;;;;;;;;;;MIN70;Défense
Comptes d'affectation spéciale;Gestion et valorisation des ressources tirées de l'utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l'État;P763;Optimisation de l'usage du spectre hertzien et des infrastructures du réseau physique de télécommunications du ministère de l'intérieur;;;;;;;;;;;;;;;;MIN09;Intérieur
Comptes d'affectation spéciale;Participation de la France au désendettement de la Grèce;P795;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;;;;;;;;;;;;;;;;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participation de la France au désendettement de la Grèce;P796;Rétrocessions de trop-perçus à la Banque de France;;;;;;;;;;;;;;;;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.1;Veiller à l'augmentation de la valeur des participations financières de l'État;P731.1.1;Rentabilité opérationnelle des capitaux employés (ROCE);Contribuable;;Ratio résultat opérationnel / capitaux employés (Exercice comptable);%;8,3;4,8;ND;ND;ND*;2017;ND;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.1;Veiller à l'augmentation de la valeur des participations financières de l'État;P731.1.2;Suivi et maîtrise de l'endettement;Contribuable;;Poids de la dette (ratio dette nette / capitaux propres);%;1,08;1,21;ND;ND;ND*;2017;ND;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.1;Veiller à l'augmentation de la valeur des participations financières de l'État;P731.1.2;Suivi et maîtrise de l'endettement;Contribuable;;Soutenabilité de l'endettement (ratio dette nette / EBITDA) (Exercice comptable);%;3,41;4,2;ND;ND;ND*;2017;ND;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.1;Veiller à l'augmentation de la valeur des participations financières de l'État;P731.1.2;Suivi et maîtrise de l'endettement;Contribuable;;Dynamique de la dette sur 4 ans;%;0,219;0,216;ND;ND;ND*;2017;ND;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.1;Veiller à l'augmentation de la valeur des participations financières de l'État;P731.1.3;Taux de rendement de l'actionnaire;Contribuable;;TSR (Total shareholder return);%;61,44;2,78;6;6,5;-9,82;2017;7;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.2;Assurer le succès des opérations de cessions des participations financières;P731.2.1;Écart entre les recettes de cessions et la valeur boursière des participations cédées;Contribuable;;Écart entre les recettes de cessions et la valeur boursière moyenne sur les 6 mois de bourse précédant et suivant chaque opération;M€;3,6;100;0;126,7;174;2017;0;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.2;Assurer le succès des opérations de cessions des participations financières;P731.2.1;Écart entre les recettes de cessions et la valeur boursière des participations cédées;Contribuable;;Ratio écart / recettes de cessions;%;0,13;3;0;3,77;8,73;2017;0;MIN07;Finances et comptes publics
Comptes d'affectation spéciale;Participations financières de l'État;P731;Opérations en capital intéressant les participations financières de l'État;P731.2;Assurer le succès des opérations de cessions des participations financières;P731.2.2;Taux des commissions versées par l'État à ses conseils;Contribuable;;Rémunération des conseils de l'État lors d'opérations de marché;%;0;0,03%;ns*;0%;0,03%;2017;ns*;MIN07;Finances et comptes publics
